Chunk Index,Delay Rate
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0
101,0
102,0
103,0
104,0
105,0
106,0
107,0
108,0
109,0
110,0
111,0
112,0
113,0
114,0
115,0
116,0
117,0
118,0
119,0
120,0
121,0
122,0.008130081300813009
123,0.016129032258064516
124,0.016
125,0.023809523809523808
126,0.023622047244094488
127,0.03125
128,0.03875968992248062
129,0.038461538461538464
130,0.04580152671755725
131,0.05303030303030303
132,0.05263157894736842
133,0.05970149253731343
134,0.05925925925925926
135,0.0661764705882353
136,0.06569343065693431
137,0.07246376811594203
138,0.07913669064748201
139,0.07857142857142857
140,0.0851063829787234
141,0.09154929577464789
142,0.09090909090909091
143,0.09722222222222222
144,0.09655172413793103
145,0.10273972602739725
146,0.10884353741496598
147,0.10810810810810811
148,0.11409395973154363
149,0.12
150,0.11920529801324503
151,0.125
152,0.12418300653594772
153,0.12987012987012986
154,0.13548387096774195
155,0.1346153846153846
156,0.14012738853503184
157,0.13924050632911392
158,0.14465408805031446
159,0.15
160,0.14906832298136646
161,0.15432098765432098
162,0.15950920245398773
163,0.15853658536585366
164,0.16363636363636364
165,0.16265060240963855
166,0.16766467065868262
167,0.17261904761904762
168,0.17159763313609466
169,0.17647058823529413
170,0.18128654970760233
171,0.18023255813953487
172,0.18497109826589594
173,0.1839080459770115
174,0.18857142857142858
175,0.19318181818181818
176,0.192090395480226
177,0.19662921348314608
178,0.19553072625698323
179,0.2
180,0.20441988950276244
181,0.2032967032967033
182,0.20765027322404372
183,0.20652173913043478
184,0.21081081081081082
185,0.21505376344086022
186,0.21390374331550802
187,0.21808510638297873
188,0.2222222222222222
189,0.22105263157894736
190,0.225130890052356
191,0.22395833333333334
192,0.22797927461139897
193,0.23195876288659795
194,0.23076923076923078
195,0.23469387755102042
196,0.233502538071066
197,0.23737373737373738
198,0.24120603015075376
199,0.24
200,0.24378109452736318
201,0.24752475247524752
202,0.24630541871921183
203,0.25
204,0.24878048780487805
205,0.2524271844660194
206,0.2560386473429952
207,0.2548076923076923
208,0.2583732057416268
209,0.2619047619047619
210,0.26066350710900477
211,0.2641509433962264
212,0.26291079812206575
213,0.26635514018691586
214,0.26976744186046514
215,0.26851851851851855
216,0.271889400921659
217,0.2706422018348624
218,0.273972602739726
219,0.2772727272727273
220,0.27601809954751133
221,0.27927927927927926
222,0.27802690582959644
223,0.2767857142857143
224,0.28
225,0.27876106194690264
226,0.28193832599118945
227,0.2807017543859649
228,0.2794759825327511
229,0.2826086956521739
230,0.2857142857142857
231,0.28448275862068967
232,0.2875536480686695
233,0.2863247863247863
234,0.2851063829787234
235,0.2838983050847458
236,0.2869198312236287
237,0.28991596638655465
238,0.28870292887029286
239,0.2875
240,0.29045643153526973
241,0.2892561983471074
242,0.29218106995884774
243,0.29098360655737704
244,0.2897959183673469
245,0.2926829268292683
246,0.29554655870445345
247,0.29435483870967744
248,0.2971887550200803
249,0.296
250,0.2948207171314741
251,0.29365079365079366
252,0.2964426877470356
253,0.2992125984251969
254,0.2980392156862745
255,0.296875
256,0.29571984435797666
257,0.29844961240310075
258,0.30115830115830117
259,0.3
260,0.2988505747126437
261,0.3015267175572519
262,0.30038022813688214
263,0.30303030303030304
264,0.3018867924528302
265,0.30451127819548873
266,0.30337078651685395
267,0.30223880597014924
268,0.3048327137546468
269,0.3037037037037037
270,0.3062730627306273
271,0.30514705882352944
272,0.304029304029304
273,0.30656934306569344
274,0.3090909090909091
275,0.3079710144927536
