Chunk Index,Drop Rate
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0
101,0
102,0
103,0
104,0
105,0
106,0
107,0
108,0
109,0
110,0
111,0
112,0
113,0
114,0
115,0
116,0
117,0
118,0
119,0
120,0
121,0
122,0
123,0
124,0
125,0
126,0
127,0
128,0
129,0
130,0
131,0
132,0
133,0
134,0
135,0
136,0
137,0
138,0
139,0
140,0
141,0
142,0
143,0
144,0
145,0
146,0
147,0
148,0
149,0
150,0
151,0
152,0
153,0
154,0
155,0
156,0
157,0
158,0
159,0
160,0
161,0
162,0
163,0
164,0
165,0
166,0
167,0
168,0
169,0
170,0
171,0
172,0
173,0
174,0
175,0
176,0
177,0
178,0
179,0
180,0
181,0
182,0
183,0
184,0
185,0
186,0
187,0
188,0
189,0
190,0
191,0
192,0
193,0
194,0
195,0
196,0
197,0
198,0
199,0
200,0
201,0
202,0
203,0
204,0
205,0
206,0
207,0
208,0
209,0
210,0
211,0
212,0
213,0
214,0
215,0
216,0
217,0
218,0
219,0
220,0
221,0
222,0.0045045045045045045
223,0.009009009009009009
224,0.008968609865470852
225,0.008928571428571428
226,0.008888888888888889
227,0.008849557522123894
228,0.00881057268722467
229,0.013215859030837005
230,0.01762114537444934
231,0.017543859649122806
232,0.017467248908296942
233,0.017391304347826087
234,0.017316017316017316
235,0.017241379310344827
236,0.017167381974248927
237,0.017094017094017096
238,0.021367521367521368
239,0.02564102564102564
240,0.02553191489361702
241,0.025423728813559324
242,0.02531645569620253
243,0.025210084033613446
244,0.02510460251046025
245,0.029288702928870293
246,0.03347280334728033
247,0.03333333333333333
248,0.03319502074688797
249,0.03305785123966942
250,0.03292181069958848
251,0.03278688524590164
252,0.036885245901639344
253,0.040983606557377046
254,0.04081632653061224
255,0.04065040650406504
256,0.04048582995951417
257,0.04032258064516129
258,0.040160642570281124
259,0.04
260,0.044
261,0.048
262,0.04780876494023904
263,0.047619047619047616
264,0.04743083003952569
265,0.047244094488188976
266,0.051181102362204724
267,0.05511811023622047
268,0.054901960784313725
269,0.0546875
270,0.054474708171206226
271,0.05426356589147287
272,0.05405405405405406
273,0.05384615384615385
274,0.057692307692307696
275,0.06153846153846154
276,0.06130268199233716
277,0.061068702290076333
278,0.060836501901140684
279,0.06060606060606061
280,0.06037735849056604
281,0.06015037593984962
282,0.06390977443609022
283,0.06766917293233082
284,0.06741573033707865
285,0.06716417910447761
286,0.06691449814126393
287,0.06666666666666667
288,0.06642066420664207
289,0.07011070110701106
290,0.07380073800738007
291,0.07352941176470588
292,0.07326007326007326
293,0.072992700729927
294,0.07272727272727272
295,0.07246376811594203
296,0.07608695652173914
297,0.07971014492753623
298,0.07942238267148015
299,0.07913669064748201
300,0.07885304659498207
301,0.07857142857142857
302,0.07829181494661921
303,0.07801418439716312
304,0.08156028368794327
305,0.0851063829787234
306,0.08480565371024736
307,0.08450704225352113
308,0.08421052631578947
309,0.08391608391608392
310,0.08362369337979095
311,0.08710801393728224
312,0.09059233449477352
313,0.09027777777777778
314,0.08996539792387544
315,0.0896551724137931
316,0.08934707903780069
317,0.08904109589041095
318,0.09246575342465753
319,0.0958904109589041
320,0.09556313993174062
321,0.09523809523809523
322,0.09491525423728814
323,0.0945945945945946
324,0.09427609427609428
325,0.09395973154362416
326,0.09364548494983277
327,0.09698996655518395
328,0.10033444816053512
329,0.1
330,0.09966777408637874
331,0.09933774834437085
332,0.09900990099009901
333,0.10231023102310231
334,0.10561056105610561
335,0.10526315789473684
