Chunk Index,Delay Rate
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0.015873015873015872
63,0.015625
64,0.03076923076923077
65,0.030303030303030304
66,0.04477611940298507
67,0.058823529411764705
68,0.057971014492753624
69,0.07142857142857142
70,0.08450704225352113
71,0.08333333333333333
72,0.0958904109589041
73,0.10810810810810811
74,0.10666666666666667
75,0.11842105263157894
76,0.11688311688311688
77,0.1282051282051282
78,0.13924050632911392
79,0.1375
80,0.14814814814814814
81,0.14634146341463414
82,0.14457831325301204
83,0.15476190476190477
84,0.15294117647058825
85,0.16279069767441862
86,0.16091954022988506
87,0.1590909090909091
88,0.16853932584269662
89,0.16666666666666666
90,0.17582417582417584
91,0.18478260869565216
92,0.1827956989247312
93,0.18085106382978725
94,0.17894736842105263
95,0.1875
96,0.1958762886597938
97,0.19387755102040816
98,0.1919191919191919
99,0.2
100,0.19801980198019803
101,0.20588235294117646
102,0.20388349514563106
103,0.20192307692307693
104,0.20952380952380953
105,0.20754716981132076
106,0.21495327102803738
107,0.21296296296296297
108,0.22018348623853212
109,0.21818181818181817
110,0.21621621621621623
111,0.22321428571428573
112,0.22123893805309736
113,0.22807017543859648
114,0.22608695652173913
115,0.22413793103448276
116,0.23076923076923078
117,0.23728813559322035
118,0.23529411764705882
119,0.23333333333333334
120,0.23140495867768596
121,0.23770491803278687
122,0.24390243902439024
123,0.24193548387096775
124,0.248
125,0.24603174603174602
126,0.2440944881889764
127,0.25
128,0.24806201550387597
129,0.25384615384615383
130,0.25190839694656486
131,0.25
132,0.2556390977443609
133,0.2537313432835821
134,0.25925925925925924
135,0.25735294117647056
136,0.25547445255474455
137,0.2608695652173913
138,0.26618705035971224
139,0.2642857142857143
140,0.2695035460992908
141,0.2676056338028169
142,0.26573426573426573
143,0.2708333333333333
144,0.2689655172413793
145,0.273972602739726
146,0.272108843537415
147,0.2702702702702703
148,0.2751677852348993
149,0.2733333333333333
150,0.2781456953642384
151,0.27631578947368424
152,0.27450980392156865
153,0.2792207792207792
154,0.2838709677419355
155,0.28205128205128205
156,0.28662420382165604
157,0.2848101265822785
158,0.2830188679245283
159,0.2875
160,0.2857142857142857
161,0.29012345679012347
162,0.2883435582822086
163,0.2865853658536585
164,0.28484848484848485
165,0.2891566265060241
166,0.2934131736526946
167,0.2916666666666667
168,0.28994082840236685
169,0.29411764705882354
170,0.29239766081871343
171,0.29651162790697677
172,0.2947976878612717
173,0.2988505747126437
174,0.29714285714285715
175,0.29545454545454547
176,0.2937853107344633
177,0.29213483146067415
178,0.2905027932960894
179,0.28888888888888886
180,0.287292817679558
181,0.2857142857142857
182,0.28415300546448086
183,0.2826086956521739
184,0.2810810810810811
185,0.27956989247311825
186,0.28342245989304815
187,0.28191489361702127
188,0.2804232804232804
189,0.2789473684210526
190,0.2774869109947644
191,0.2760416666666667
192,0.27461139896373055
193,0.27319587628865977
194,0.2717948717948718
195,0.27040816326530615
196,0.26903553299492383
197,0.2676767676767677
198,0.2663316582914573
199,0.265
200,0.263681592039801
201,0.2623762376237624
202,0.26108374384236455
203,0.2647058823529412
204,0.2634146341463415
205,0.2621359223300971
206,0.2608695652173913
207,0.25961538461538464
208,0.2583732057416268
209,0.2571428571428571
210,0.2559241706161137
211,0.25471698113207547
212,0.2535211267605634
213,0.2523364485981308
214,0.25116279069767444
215,0.25
216,0.2488479262672811
217,0.24770642201834864
218,0.2465753424657534
219,0.24545454545454545
220,0.248868778280543
221,0.24774774774774774
222,0.24663677130044842
223,0.24553571428571427
224,0.24444444444444444
225,0.24336283185840707
226,0.2422907488986784
227,0.2412280701754386
228,0.24017467248908297
229,0.2391304347826087
230,0.23809523809523808
231,0.23706896551724138
232,0.23605150214592274
233,0.23504273504273504
234,0.23404255319148937
235,0.2330508474576271
236,0.23628691983122363
