Chunk Index,Delay Rate
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0.017241379310344827
58,0.03389830508474576
59,0.03333333333333333
60,0.04918032786885246
61,0.04838709677419355
62,0.06349206349206349
63,0.078125
64,0.07692307692307693
65,0.09090909090909091
66,0.1044776119402985
67,0.10294117647058823
68,0.10144927536231885
69,0.1
70,0.11267605633802817
71,0.125
72,0.1232876712328767
73,0.12162162162162163
74,0.13333333333333333
75,0.13157894736842105
76,0.14285714285714285
77,0.14102564102564102
78,0.13924050632911392
79,0.1375
80,0.14814814814814814
81,0.15853658536585366
82,0.1566265060240964
83,0.15476190476190477
84,0.16470588235294117
85,0.16279069767441862
86,0.1724137931034483
87,0.17045454545454544
88,0.1797752808988764
89,0.17777777777777778
90,0.17582417582417584
91,0.18478260869565216
92,0.1935483870967742
93,0.19148936170212766
94,0.18947368421052632
95,0.1875
96,0.1958762886597938
97,0.20408163265306123
98,0.20202020202020202
99,0.21
100,0.2079207920792079
101,0.20588235294117646
102,0.21359223300970873
103,0.21153846153846154
104,0.21904761904761905
105,0.2169811320754717
106,0.21495327102803738
107,0.2222222222222222
108,0.22935779816513763
109,0.22727272727272727
110,0.22522522522522523
111,0.22321428571428573
112,0.23008849557522124
113,0.23684210526315788
114,0.23478260869565218
115,0.23275862068965517
116,0.23076923076923078
117,0.23728813559322035
118,0.24369747899159663
119,0.24166666666666667
120,0.24793388429752067
121,0.2459016393442623
122,0.24390243902439024
123,0.25
124,0.248
125,0.25396825396825395
126,0.25196850393700787
127,0.25
128,0.2558139534883721
129,0.25384615384615383
130,0.2595419847328244
131,0.25757575757575757
132,0.2556390977443609
133,0.26119402985074625
134,0.25925925925925924
135,0.2647058823529412
136,0.27007299270072993
137,0.26811594202898553
138,0.26618705035971224
139,0.2714285714285714
140,0.2695035460992908
141,0.2746478873239437
142,0.2727272727272727
143,0.2708333333333333
144,0.27586206896551724
145,0.273972602739726
146,0.272108843537415
147,0.2702702702702703
148,0.2684563758389262
149,0.26666666666666666
150,0.26490066225165565
151,0.2631578947368421
152,0.26143790849673204
153,0.2597402597402597
154,0.25806451612903225
155,0.2564102564102564
156,0.25477707006369427
157,0.25316455696202533
158,0.25157232704402516
159,0.25625
160,0.2546583850931677
161,0.25308641975308643
162,0.25153374233128833
163,0.25
164,0.24848484848484848
165,0.2469879518072289
166,0.24550898203592814
167,0.24404761904761904
168,0.24260355029585798
169,0.2411764705882353
170,0.23976608187134502
171,0.23837209302325582
172,0.23699421965317918
173,0.23563218390804597
174,0.2342857142857143
175,0.23863636363636365
176,0.23728813559322035
177,0.23595505617977527
178,0.2346368715083799
179,0.23333333333333334
180,0.23204419889502761
181,0.23076923076923078
182,0.22950819672131148
183,0.22826086956521738
184,0.22702702702702704
185,0.22580645161290322
186,0.22459893048128343
187,0.22340425531914893
188,0.2222222222222222
189,0.22105263157894736
190,0.2198952879581152
191,0.21875
192,0.22279792746113988
193,0.22164948453608246
194,0.2205128205128205
195,0.2193877551020408
196,0.2182741116751269
197,0.21717171717171718
198,0.21608040201005024
199,0.215
200,0.21393034825870647
201,0.21287128712871287
202,0.21182266009852216
203,0.2107843137254902
204,0.2097560975609756
205,0.2087378640776699
206,0.20772946859903382
207,0.20673076923076922
208,0.21052631578947367
209,0.20952380952380953
210,0.20853080568720378
211,0.20754716981132076
212,0.20657276995305165
213,0.205607476635514
214,0.20465116279069767
215,0.2037037037037037
216,0.20276497695852536
217,0.2018348623853211
218,0.2009132420091324
219,0.2
220,0.19909502262443438
221,0.1981981981981982
222,0.19730941704035873
223,0.19642857142857142
224,0.2
225,0.19911504424778761
226,0.19823788546255505
227,0.19736842105263158
228,0.1965065502183406
229,0.1956521739130435
230,0.19480519480519481
231,0.1939655172413793
232,0.19313304721030042
233,0.19230769230769232
234,0.19148936170212766
