Chunk Index,Delay Rate
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0.015384615384615385
65,0.015151515151515152
66,0.029850746268656716
67,0.029411764705882353
68,0.028985507246376812
69,0.04285714285714286
70,0.056338028169014086
71,0.05555555555555555
72,0.0684931506849315
73,0.06756756756756757
74,0.06666666666666667
75,0.07894736842105263
76,0.07792207792207792
77,0.08974358974358974
78,0.08860759493670886
79,0.0875
80,0.09876543209876543
81,0.0975609756097561
82,0.10843373493975904
83,0.10714285714285714
84,0.10588235294117647
85,0.11627906976744186
86,0.11494252873563218
87,0.125
88,0.12359550561797752
89,0.12222222222222222
90,0.13186813186813187
91,0.14130434782608695
92,0.13978494623655913
93,0.14893617021276595
94,0.14736842105263157
95,0.14583333333333334
96,0.14432989690721648
97,0.15306122448979592
98,0.16161616161616163
99,0.16
100,0.15841584158415842
101,0.16666666666666666
102,0.1650485436893204
103,0.17307692307692307
104,0.17142857142857143
105,0.16981132075471697
106,0.17757009345794392
107,0.17592592592592593
108,0.1834862385321101
109,0.19090909090909092
110,0.1891891891891892
111,0.1875
112,0.18584070796460178
113,0.19298245614035087
114,0.2
115,0.19827586206896552
116,0.19658119658119658
117,0.19491525423728814
118,0.20168067226890757
119,0.20833333333333334
120,0.2066115702479339
121,0.20491803278688525
122,0.21138211382113822
123,0.20967741935483872
124,0.216
125,0.21428571428571427
126,0.2204724409448819
127,0.21875
128,0.2248062015503876
129,0.23076923076923078
130,0.22900763358778625
131,0.22727272727272727
132,0.22556390977443608
133,0.22388059701492538
134,0.2222222222222222
135,0.22058823529411764
136,0.21897810218978103
137,0.21739130434782608
138,0.22302158273381295
139,0.22142857142857142
140,0.2198581560283688
141,0.21830985915492956
142,0.21678321678321677
143,0.2152777777777778
144,0.21379310344827587
145,0.21232876712328766
146,0.2108843537414966
147,0.20945945945945946
148,0.2080536912751678
149,0.20666666666666667
150,0.2052980132450331
151,0.20394736842105263
152,0.20261437908496732
153,0.2012987012987013
154,0.2064516129032258
155,0.20512820512820512
156,0.20382165605095542
157,0.20253164556962025
158,0.20125786163522014
159,0.2
160,0.19875776397515527
161,0.19753086419753085
162,0.19631901840490798
163,0.1951219512195122
164,0.19393939393939394
165,0.1927710843373494
166,0.19161676646706588
167,0.19047619047619047
168,0.1893491124260355
169,0.18823529411764706
170,0.19298245614035087
171,0.19186046511627908
172,0.1907514450867052
173,0.1896551724137931
174,0.18857142857142858
175,0.1875
176,0.1864406779661017
177,0.1853932584269663
178,0.18435754189944134
179,0.18333333333333332
180,0.18232044198895028
181,0.1813186813186813
182,0.18032786885245902
183,0.1793478260869565
184,0.1783783783783784
185,0.1774193548387097
186,0.18181818181818182
187,0.18085106382978725
188,0.17989417989417988
189,0.17894736842105263
190,0.17801047120418848
191,0.17708333333333334
192,0.17616580310880828
193,0.17525773195876287
194,0.17435897435897435
195,0.17346938775510204
196,0.17258883248730963
197,0.1717171717171717
198,0.1708542713567839
199,0.17
200,0.1691542288557214
201,0.16831683168316833
202,0.16748768472906403
203,0.1715686274509804
204,0.17073170731707318
205,0.16990291262135923
206,0.16908212560386474
207,0.16826923076923078
208,0.1674641148325359
209,0.16666666666666666
210,0.16587677725118483
211,0.1650943396226415
212,0.1643192488262911
213,0.16355140186915887
214,0.16279069767441862
215,0.16203703703703703
216,0.16129032258064516
217,0.16055045871559634
218,0.1598173515981735
219,0.16363636363636364
220,0.16289592760180996
221,0.16216216216216217
222,0.16143497757847533
223,0.16071428571428573
224,0.16
225,0.1592920353982301
226,0.15859030837004406
227,0.15789473684210525
228,0.1572052401746725
229,0.1565217391304348
230,0.15584415584415584
231,0.15517241379310345
232,0.15450643776824036
233,0.15384615384615385
234,0.15319148936170213
235,0.15677966101694915
236,0.15611814345991562
237,0.15546218487394958
