Chunk Index,Delay Rate
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0.015873015873015872
63,0.015625
64,0.03076923076923077
65,0.045454545454545456
66,0.04477611940298507
67,0.058823529411764705
68,0.057971014492753624
69,0.07142857142857142
70,0.08450704225352113
71,0.08333333333333333
72,0.0958904109589041
73,0.10810810810810811
74,0.10666666666666667
75,0.11842105263157894
76,0.11688311688311688
77,0.1282051282051282
78,0.13924050632911392
79,0.1375
80,0.14814814814814814
81,0.14634146341463414
82,0.1566265060240964
83,0.16666666666666666
84,0.16470588235294117
85,0.1744186046511628
86,0.1724137931034483
87,0.18181818181818182
88,0.19101123595505617
89,0.18888888888888888
90,0.1978021978021978
91,0.1956521739130435
92,0.1935483870967742
93,0.19148936170212766
94,0.18947368421052632
95,0.1875
96,0.18556701030927836
97,0.1836734693877551
98,0.18181818181818182
99,0.18
100,0.1782178217821782
101,0.17647058823529413
102,0.17475728155339806
103,0.17307692307692307
104,0.17142857142857143
105,0.16981132075471697
106,0.17757009345794392
107,0.17592592592592593
108,0.1743119266055046
109,0.17272727272727273
110,0.17117117117117117
111,0.16964285714285715
112,0.168141592920354
113,0.16666666666666666
114,0.16521739130434782
115,0.16379310344827586
116,0.1623931623931624
117,0.16101694915254236
118,0.15966386554621848
119,0.15833333333333333
120,0.15702479338842976
121,0.16393442622950818
122,0.16260162601626016
123,0.16129032258064516
124,0.16
125,0.15873015873015872
126,0.15748031496062992
127,0.15625
128,0.15503875968992248
129,0.15384615384615385
130,0.15267175572519084
131,0.15151515151515152
132,0.15037593984962405
133,0.14925373134328357
134,0.14814814814814814
135,0.14705882352941177
136,0.145985401459854
137,0.14492753623188406
138,0.14388489208633093
139,0.15
140,0.14893617021276595
141,0.14788732394366197
142,0.14685314685314685
143,0.14583333333333334
144,0.14482758620689656
145,0.14383561643835616
146,0.14285714285714285
147,0.14189189189189189
148,0.14093959731543623
149,0.14
150,0.1390728476821192
151,0.13815789473684212
152,0.13725490196078433
153,0.13636363636363635
154,0.13548387096774195
155,0.14102564102564102
156,0.14012738853503184
157,0.13924050632911392
158,0.13836477987421383
159,0.1375
160,0.13664596273291926
161,0.13580246913580246
162,0.13496932515337423
163,0.13414634146341464
164,0.13333333333333333
165,0.13253012048192772
166,0.1317365269461078
167,0.13095238095238096
168,0.1301775147928994
169,0.12941176470588237
170,0.1286549707602339
171,0.13372093023255813
172,0.1329479768786127
173,0.13218390804597702
174,0.13142857142857142
175,0.13068181818181818
176,0.12994350282485875
177,0.12921348314606743
178,0.12849162011173185
179,0.12777777777777777
180,0.1270718232044199
181,0.12637362637362637
182,0.12568306010928962
183,0.125
184,0.12432432432432433
185,0.12365591397849462
186,0.12299465240641712
187,0.1276595744680851
188,0.12698412698412698
189,0.12631578947368421
190,0.1256544502617801
191,0.125
192,0.12435233160621761
193,0.12371134020618557
194,0.12307692307692308
195,0.12244897959183673
196,0.1218274111675127
197,0.12121212121212122
198,0.12060301507537688
199,0.12
200,0.11940298507462686
201,0.1188118811881188
202,0.11822660098522167
203,0.12254901960784313
204,0.12195121951219512
205,0.12135922330097088
206,0.12077294685990338
207,0.1201923076923077
208,0.11961722488038277
209,0.11904761904761904
210,0.11848341232227488
211,0.1179245283018868
212,0.11737089201877934
213,0.11682242990654206
214,0.11627906976744186
215,0.11574074074074074
216,0.1152073732718894
217,0.11467889908256881
218,0.1141552511415525
219,0.11363636363636363
220,0.11764705882352941
221,0.11711711711711711
222,0.11659192825112108
223,0.11607142857142858
224,0.11555555555555555
225,0.11504424778761062
226,0.1145374449339207
227,0.11403508771929824
228,0.11353711790393013
229,0.11304347826086956
230,0.11255411255411256
231,0.11206896551724138
232,0.11158798283261803
233,0.11538461538461539
234,0.1148936170212766
235,0.11440677966101695
236,0.11392405063291139
