Chunk Index,Delay Rate
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0.017543859649122806
57,0.017241379310344827
58,0.03389830508474576
59,0.03333333333333333
60,0.04918032786885246
61,0.06451612903225806
62,0.06349206349206349
63,0.078125
64,0.07692307692307693
65,0.09090909090909091
66,0.1044776119402985
67,0.10294117647058823
68,0.11594202898550725
69,0.12857142857142856
70,0.1267605633802817
71,0.1388888888888889
72,0.136986301369863
73,0.14864864864864866
74,0.14666666666666667
75,0.15789473684210525
76,0.15584415584415584
77,0.15384615384615385
78,0.1518987341772152
79,0.15
80,0.14814814814814814
81,0.14634146341463414
82,0.1566265060240964
83,0.15476190476190477
84,0.15294117647058825
85,0.1511627906976744
86,0.14942528735632185
87,0.14772727272727273
88,0.14606741573033707
89,0.14444444444444443
90,0.14285714285714285
91,0.14130434782608695
92,0.13978494623655913
93,0.13829787234042554
94,0.1368421052631579
95,0.13541666666666666
96,0.13402061855670103
97,0.1326530612244898
98,0.13131313131313133
99,0.14
100,0.13861386138613863
101,0.13725490196078433
102,0.13592233009708737
103,0.1346153846153846
104,0.13333333333333333
105,0.1320754716981132
106,0.1308411214953271
107,0.12962962962962962
108,0.12844036697247707
109,0.12727272727272726
110,0.12612612612612611
111,0.125
112,0.12389380530973451
113,0.12280701754385964
114,0.12173913043478261
115,0.1206896551724138
116,0.1282051282051282
117,0.1271186440677966
118,0.12605042016806722
119,0.125
120,0.12396694214876033
121,0.12295081967213115
122,0.12195121951219512
123,0.12096774193548387
124,0.12
125,0.11904761904761904
126,0.11811023622047244
127,0.1171875
128,0.11627906976744186
129,0.11538461538461539
130,0.11450381679389313
131,0.12121212121212122
132,0.12030075187969924
133,0.11940298507462686
134,0.11851851851851852
135,0.11764705882352941
136,0.11678832116788321
137,0.11594202898550725
138,0.11510791366906475
139,0.11428571428571428
140,0.11347517730496454
141,0.11267605633802817
142,0.11188811188811189
143,0.1111111111111111
144,0.1103448275862069
145,0.1095890410958904
146,0.10884353741496598
147,0.10810810810810811
148,0.10738255033557047
149,0.11333333333333333
150,0.11258278145695365
151,0.1118421052631579
152,0.1111111111111111
153,0.11038961038961038
154,0.10967741935483871
155,0.10897435897435898
156,0.10828025477707007
157,0.10759493670886076
158,0.1069182389937107
159,0.10625
160,0.10559006211180125
161,0.10493827160493827
162,0.10429447852760736
163,0.10365853658536585
164,0.10303030303030303
165,0.10843373493975904
166,0.10778443113772455
167,0.10714285714285714
168,0.10650887573964497
169,0.10588235294117647
170,0.10526315789473684
171,0.10465116279069768
172,0.10404624277456648
173,0.10344827586206896
174,0.10285714285714286
175,0.10227272727272728
176,0.1016949152542373
177,0.10112359550561797
178,0.1005586592178771
179,0.1
180,0.09944751381215469
181,0.0989010989010989
182,0.10382513661202186
183,0.10326086956521739
184,0.10270270270270271
185,0.10215053763440861
186,0.10160427807486631
187,0.10106382978723404
188,0.10052910052910052
189,0.1
190,0.09947643979057591
191,0.09895833333333333
192,0.09844559585492228
193,0.0979381443298969
194,0.09743589743589744
195,0.09693877551020408
196,0.09644670050761421
197,0.09595959595959595
198,0.10050251256281408
199,0.1
200,0.09950248756218906
201,0.09900990099009901
202,0.09852216748768473
203,0.09803921568627451
204,0.0975609756097561
205,0.0970873786407767
206,0.0966183574879227
207,0.09615384615384616
208,0.09569377990430622
209,0.09523809523809523
210,0.0947867298578199
211,0.09433962264150944
212,0.09389671361502347
213,0.09345794392523364
214,0.09767441860465116
215,0.09722222222222222
216,0.0967741935483871
217,0.0963302752293578
218,0.0958904109589041
219,0.09545454545454546
220,0.09502262443438914
221,0.0945945945945946
222,0.09417040358744394
223,0.09375
224,0.09333333333333334
225,0.09292035398230089
226,0.09251101321585903
227,0.09210526315789473
228,0.09170305676855896
229,0.09130434782608696
230,0.09523809523809523
231,0.09482758620689655
232,0.0944206008583691
