Chunk Index,Delay Rate
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0.016129032258064516
62,0.015873015873015872
63,0.03125
64,0.03076923076923077
65,0.045454545454545456
66,0.05970149253731343
67,0.058823529411764705
68,0.07246376811594203
69,0.07142857142857142
70,0.08450704225352113
71,0.09722222222222222
72,0.0958904109589041
73,0.10810810810810811
74,0.12
75,0.11842105263157894
76,0.12987012987012986
77,0.1282051282051282
78,0.13924050632911392
79,0.15
80,0.14814814814814814
81,0.15853658536585366
82,0.1686746987951807
83,0.16666666666666666
84,0.17647058823529413
85,0.1744186046511628
86,0.1839080459770115
87,0.18181818181818182
88,0.19101123595505617
89,0.2
90,0.1978021978021978
91,0.20652173913043478
92,0.21505376344086022
93,0.2127659574468085
94,0.21052631578947367
95,0.20833333333333334
96,0.20618556701030927
97,0.20408163265306123
98,0.20202020202020202
99,0.2
100,0.19801980198019803
101,0.19607843137254902
102,0.1941747572815534
103,0.19230769230769232
104,0.2
105,0.19811320754716982
106,0.19626168224299065
107,0.19444444444444445
108,0.1926605504587156
109,0.19090909090909092
110,0.1891891891891892
111,0.1875
112,0.18584070796460178
113,0.18421052631578946
114,0.1826086956521739
115,0.1810344827586207
116,0.1794871794871795
117,0.17796610169491525
118,0.17647058823529413
119,0.175
120,0.17355371900826447
121,0.1721311475409836
122,0.17886178861788618
123,0.1774193548387097
124,0.176
125,0.1746031746031746
126,0.1732283464566929
127,0.171875
128,0.17054263565891473
129,0.16923076923076924
130,0.16793893129770993
131,0.16666666666666666
132,0.16541353383458646
133,0.16417910447761194
134,0.16296296296296298
135,0.16176470588235295
136,0.16058394160583941
137,0.15942028985507245
138,0.16546762589928057
139,0.16428571428571428
140,0.16312056737588654
141,0.1619718309859155
142,0.16083916083916083
143,0.1597222222222222
144,0.15862068965517243
145,0.15753424657534246
146,0.1564625850340136
147,0.1554054054054054
148,0.15436241610738255
149,0.15333333333333332
150,0.152317880794702
151,0.1513157894736842
152,0.1503267973856209
153,0.14935064935064934
154,0.15483870967741936
155,0.15384615384615385
156,0.15286624203821655
157,0.1518987341772152
158,0.1509433962264151
159,0.15
160,0.14906832298136646
161,0.14814814814814814
162,0.147239263803681
163,0.14634146341463414
164,0.14545454545454545
165,0.14457831325301204
166,0.1437125748502994
167,0.14285714285714285
168,0.14201183431952663
169,0.1411764705882353
170,0.14619883040935672
171,0.14534883720930233
172,0.14450867052023122
173,0.14367816091954022
174,0.14285714285714285
175,0.14204545454545456
176,0.14124293785310735
177,0.1404494382022472
178,0.13966480446927373
179,0.1388888888888889
180,0.13812154696132597
181,0.13736263736263737
182,0.1366120218579235
183,0.1358695652173913
184,0.13513513513513514
185,0.13440860215053763
186,0.13368983957219252
187,0.13829787234042554
188,0.13756613756613756
189,0.1368421052631579
190,0.13612565445026178
191,0.13541666666666666
192,0.13471502590673576
193,0.13402061855670103
194,0.13333333333333333
195,0.1326530612244898
196,0.1319796954314721
197,0.13131313131313133
198,0.1306532663316583
199,0.13
200,0.12935323383084577
201,0.12871287128712872
202,0.12807881773399016
203,0.1323529411764706
204,0.13170731707317074
205,0.13106796116504854
206,0.13043478260869565
207,0.12980769230769232
208,0.1291866028708134
209,0.12857142857142856
210,0.12796208530805686
211,0.12735849056603774
212,0.1267605633802817
213,0.1261682242990654
214,0.12558139534883722
215,0.125
216,0.12442396313364056
217,0.12385321100917432
218,0.1232876712328767
219,0.12727272727272726
220,0.12669683257918551
221,0.12612612612612611
222,0.12556053811659193
223,0.125
224,0.12444444444444444
225,0.12389380530973451
226,0.12334801762114538
227,0.12280701754385964
228,0.1222707423580786
229,0.12173913043478261
230,0.12121212121212122
231,0.1206896551724138
232,0.12446351931330472
233,0.12393162393162394
234,0.12340425531914893
235,0.1228813559322034
236,0.12236286919831224
237,0.12184873949579832
